style_idx,style,cluster,rung,k,channel,n_off,n_on,count_delta,intersection,sym_diff,added,removed,jaccard,jaccard_distance,retention,ids_off,ids_on
22,Blunt,Direct,Shallow,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,3 10 17,3 10 17
22,Blunt,Direct,Shallow,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,1 15 27,1 14 27
22,Blunt,Direct,Shallow,4,same,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,3 7 10 11,3 7 10 11
22,Blunt,Direct,Shallow,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,1 13 22 29,1 12 18 28
22,Blunt,Direct,Shallow,8,same,6,6,0,6,0,0,0,1.000000,0.000000,1.000000,3 7 10 11 17 21,3 7 10 11 17 21
22,Blunt,Direct,Shallow,8,cross,8,8,0,2,12,6,6,0.142857,0.857143,0.250000,1 6 13 16 22 25 29 32,1 4 9 13 15 18 23 27
22,Blunt,Direct,Contextual,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
22,Blunt,Direct,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
22,Blunt,Direct,Contextual,2,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 11,3 11
22,Blunt,Direct,Contextual,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,1 18,1 18
22,Blunt,Direct,Contextual,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,3 10 17,3 10 17
22,Blunt,Direct,Contextual,3,cross,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,1 13 23,1 13 23
22,Blunt,Direct,Contextual,4,same,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,3 7 10 11,3 7 10 11
22,Blunt,Direct,Contextual,4,cross,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,1 9 18 29,1 9 18 29
22,Blunt,Direct,Contextual,8,same,6,6,0,6,0,0,0,1.000000,0.000000,1.000000,3 7 10 11 17 21,3 7 10 11 17 21
22,Blunt,Direct,Contextual,8,cross,8,8,0,8,0,0,0,1.000000,0.000000,1.000000,1 4 9 15 18 23 29 31,1 4 9 15 18 23 29 31
22,Blunt,Direct,Analogical,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
22,Blunt,Direct,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
22,Blunt,Direct,Analogical,2,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
22,Blunt,Direct,Analogical,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
22,Blunt,Direct,Analogical,3,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
22,Blunt,Direct,Analogical,3,cross,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
22,Blunt,Direct,Analogical,4,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
22,Blunt,Direct,Analogical,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
22,Blunt,Direct,Analogical,8,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
22,Blunt,Direct,Analogical,8,cross,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
23,Frank,Direct,Surface,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
23,Frank,Direct,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
23,Frank,Direct,Surface,2,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 11,3 11
23,Frank,Direct,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 22,1 18
23,Frank,Direct,Surface,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,3 10 17,3 10 17
23,Frank,Direct,Surface,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,1 15 27,1 14 27
23,Frank,Direct,Surface,4,same,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,3 7 10 11,3 7 10 11
23,Frank,Direct,Surface,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,1 13 22 29,1 12 18 28
23,Frank,Direct,Surface,8,same,6,6,0,6,0,0,0,1.000000,0.000000,1.000000,3 7 10 11 17 21,3 7 10 11 17 21
23,Frank,Direct,Surface,8,cross,8,8,0,2,12,6,6,0.142857,0.857143,0.250000,1 6 13 16 22 25 29 32,1 4 9 13 15 18 23 27
23,Frank,Direct,Shallow,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
23,Frank,Direct,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
23,Frank,Direct,Shallow,2,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 11,3 11
23,Frank,Direct,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 22,1 18
23,Frank,Direct,Shallow,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,3 10 17,3 10 17
23,Frank,Direct,Shallow,3,cross,3,3,0,2,2,1,1,0.500000,0.500000,0.666667,1 15 27,1 14 27
23,Frank,Direct,Shallow,4,same,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,3 7 10 11,3 7 10 11
23,Frank,Direct,Shallow,4,cross,4,4,0,1,6,3,3,0.142857,0.857143,0.250000,1 13 22 29,1 12 18 28
23,Frank,Direct,Shallow,8,same,6,6,0,6,0,0,0,1.000000,0.000000,1.000000,3 7 10 11 17 21,3 7 10 11 17 21
23,Frank,Direct,Shallow,8,cross,8,8,0,2,12,6,6,0.142857,0.857143,0.250000,1 6 13 16 22 25 29 32,1 4 9 13 15 18 23 27
23,Frank,Direct,Contextual,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
23,Frank,Direct,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
23,Frank,Direct,Contextual,2,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 11,3 11
23,Frank,Direct,Contextual,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,1 18,1 18
23,Frank,Direct,Contextual,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,3 10 17,3 10 17
23,Frank,Direct,Contextual,3,cross,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,1 13 23,1 13 23
23,Frank,Direct,Contextual,4,same,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,3 7 10 11,3 7 10 11
23,Frank,Direct,Contextual,4,cross,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,1 9 18 29,1 9 18 29
23,Frank,Direct,Contextual,8,same,6,6,0,6,0,0,0,1.000000,0.000000,1.000000,3 7 10 11 17 21,3 7 10 11 17 21
23,Frank,Direct,Contextual,8,cross,8,8,0,8,0,0,0,1.000000,0.000000,1.000000,1 4 9 15 18 23 29 31,1 4 9 15 18 23 29 31
23,Frank,Direct,Analogical,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
23,Frank,Direct,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
23,Frank,Direct,Analogical,2,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
23,Frank,Direct,Analogical,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
23,Frank,Direct,Analogical,3,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
23,Frank,Direct,Analogical,3,cross,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
23,Frank,Direct,Analogical,4,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
23,Frank,Direct,Analogical,4,cross,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
23,Frank,Direct,Analogical,8,same,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
23,Frank,Direct,Analogical,8,cross,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
24,Curious,Exploratory,Surface,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
24,Curious,Exploratory,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
24,Curious,Exploratory,Surface,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
24,Curious,Exploratory,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 17
24,Curious,Exploratory,Surface,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
24,Curious,Exploratory,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 12 21
24,Curious,Exploratory,Surface,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
24,Curious,Exploratory,Surface,4,cross,4,4,0,3,2,1,1,0.600000,0.400000,0.750000,1 11 17 24,1 11 17 27
24,Curious,Exploratory,Surface,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
24,Curious,Exploratory,Surface,8,cross,8,8,0,6,4,2,2,0.600000,0.400000,0.750000,1 3 10 12 15 17 19 22,1 3 10 12 15 17 21 25
24,Curious,Exploratory,Shallow,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
24,Curious,Exploratory,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
24,Curious,Exploratory,Shallow,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
24,Curious,Exploratory,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 17
24,Curious,Exploratory,Shallow,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
24,Curious,Exploratory,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 12 21
24,Curious,Exploratory,Shallow,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
24,Curious,Exploratory,Shallow,4,cross,4,4,0,3,2,1,1,0.600000,0.400000,0.750000,1 11 17 24,1 11 17 27
24,Curious,Exploratory,Shallow,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
24,Curious,Exploratory,Shallow,8,cross,8,8,0,6,4,2,2,0.600000,0.400000,0.750000,1 3 10 12 15 17 19 22,1 3 10 12 15 17 21 25
24,Curious,Exploratory,Contextual,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
24,Curious,Exploratory,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
24,Curious,Exploratory,Contextual,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
24,Curious,Exploratory,Contextual,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,1 16,1 16
24,Curious,Exploratory,Contextual,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
24,Curious,Exploratory,Contextual,3,cross,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,1 11 21,1 11 21
24,Curious,Exploratory,Contextual,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
24,Curious,Exploratory,Contextual,4,cross,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,1 7 15 18,1 7 15 18
24,Curious,Exploratory,Contextual,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
24,Curious,Exploratory,Contextual,8,cross,8,8,0,8,0,0,0,1.000000,0.000000,1.000000,1 2 3 7 10 11 15 16,1 2 3 7 10 11 15 16
24,Curious,Exploratory,Analogical,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
24,Curious,Exploratory,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
24,Curious,Exploratory,Analogical,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
24,Curious,Exploratory,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
24,Curious,Exploratory,Analogical,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
24,Curious,Exploratory,Analogical,3,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
24,Curious,Exploratory,Analogical,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
24,Curious,Exploratory,Analogical,4,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
24,Curious,Exploratory,Analogical,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
24,Curious,Exploratory,Analogical,8,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
25,Exploratory,Exploratory,Surface,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
25,Exploratory,Exploratory,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
25,Exploratory,Exploratory,Surface,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
25,Exploratory,Exploratory,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 17
25,Exploratory,Exploratory,Surface,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
25,Exploratory,Exploratory,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 12 21
25,Exploratory,Exploratory,Surface,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
25,Exploratory,Exploratory,Surface,4,cross,4,4,0,3,2,1,1,0.600000,0.400000,0.750000,1 11 17 24,1 11 17 27
25,Exploratory,Exploratory,Surface,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
25,Exploratory,Exploratory,Surface,8,cross,8,8,0,6,4,2,2,0.600000,0.400000,0.750000,1 3 10 12 15 17 19 22,1 3 10 12 15 17 21 25
25,Exploratory,Exploratory,Shallow,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
25,Exploratory,Exploratory,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
25,Exploratory,Exploratory,Shallow,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
25,Exploratory,Exploratory,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 17
25,Exploratory,Exploratory,Shallow,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
25,Exploratory,Exploratory,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 12 21
25,Exploratory,Exploratory,Shallow,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
25,Exploratory,Exploratory,Shallow,4,cross,4,4,0,3,2,1,1,0.600000,0.400000,0.750000,1 11 17 24,1 11 17 27
25,Exploratory,Exploratory,Shallow,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
25,Exploratory,Exploratory,Shallow,8,cross,8,8,0,6,4,2,2,0.600000,0.400000,0.750000,1 3 10 12 15 17 19 22,1 3 10 12 15 17 21 25
25,Exploratory,Exploratory,Contextual,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
25,Exploratory,Exploratory,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
25,Exploratory,Exploratory,Contextual,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
25,Exploratory,Exploratory,Contextual,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,1 16,1 16
25,Exploratory,Exploratory,Contextual,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
25,Exploratory,Exploratory,Contextual,3,cross,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,1 11 21,1 11 21
25,Exploratory,Exploratory,Contextual,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
25,Exploratory,Exploratory,Contextual,4,cross,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,1 7 15 18,1 7 15 18
25,Exploratory,Exploratory,Contextual,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
25,Exploratory,Exploratory,Contextual,8,cross,8,8,0,8,0,0,0,1.000000,0.000000,1.000000,1 2 3 7 10 11 15 16,1 2 3 7 10 11 15 16
25,Exploratory,Exploratory,Analogical,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
25,Exploratory,Exploratory,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
25,Exploratory,Exploratory,Analogical,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
25,Exploratory,Exploratory,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
25,Exploratory,Exploratory,Analogical,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
25,Exploratory,Exploratory,Analogical,3,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
25,Exploratory,Exploratory,Analogical,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
25,Exploratory,Exploratory,Analogical,4,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
25,Exploratory,Exploratory,Analogical,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
25,Exploratory,Exploratory,Analogical,8,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
26,Questioning,Exploratory,Surface,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
26,Questioning,Exploratory,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
26,Questioning,Exploratory,Surface,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
26,Questioning,Exploratory,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 17
26,Questioning,Exploratory,Surface,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
26,Questioning,Exploratory,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 12 21
26,Questioning,Exploratory,Surface,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
26,Questioning,Exploratory,Surface,4,cross,4,4,0,3,2,1,1,0.600000,0.400000,0.750000,1 11 17 24,1 11 17 27
26,Questioning,Exploratory,Surface,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
26,Questioning,Exploratory,Surface,8,cross,8,8,0,6,4,2,2,0.600000,0.400000,0.750000,1 3 10 12 15 17 19 22,1 3 10 12 15 17 21 25
26,Questioning,Exploratory,Shallow,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
26,Questioning,Exploratory,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
26,Questioning,Exploratory,Shallow,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
26,Questioning,Exploratory,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 17
26,Questioning,Exploratory,Shallow,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
26,Questioning,Exploratory,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 12 21
26,Questioning,Exploratory,Shallow,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
26,Questioning,Exploratory,Shallow,4,cross,4,4,0,3,2,1,1,0.600000,0.400000,0.750000,1 11 17 24,1 11 17 27
26,Questioning,Exploratory,Shallow,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
26,Questioning,Exploratory,Shallow,8,cross,8,8,0,6,4,2,2,0.600000,0.400000,0.750000,1 3 10 12 15 17 19 22,1 3 10 12 15 17 21 25
26,Questioning,Exploratory,Contextual,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
26,Questioning,Exploratory,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
26,Questioning,Exploratory,Contextual,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
26,Questioning,Exploratory,Contextual,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,1 16,1 16
26,Questioning,Exploratory,Contextual,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
26,Questioning,Exploratory,Contextual,3,cross,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,1 11 21,1 11 21
26,Questioning,Exploratory,Contextual,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
26,Questioning,Exploratory,Contextual,4,cross,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,1 7 15 18,1 7 15 18
26,Questioning,Exploratory,Contextual,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
26,Questioning,Exploratory,Contextual,8,cross,8,8,0,8,0,0,0,1.000000,0.000000,1.000000,1 2 3 7 10 11 15 16,1 2 3 7 10 11 15 16
26,Questioning,Exploratory,Analogical,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
26,Questioning,Exploratory,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
26,Questioning,Exploratory,Analogical,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
26,Questioning,Exploratory,Analogical,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
26,Questioning,Exploratory,Analogical,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
26,Questioning,Exploratory,Analogical,3,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
26,Questioning,Exploratory,Analogical,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
26,Questioning,Exploratory,Analogical,4,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
26,Questioning,Exploratory,Analogical,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
26,Questioning,Exploratory,Analogical,8,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,3 7,3 7
27,Investigative,Exploratory,Surface,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
27,Investigative,Exploratory,Surface,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
27,Investigative,Exploratory,Surface,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
27,Investigative,Exploratory,Surface,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 17
27,Investigative,Exploratory,Surface,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
27,Investigative,Exploratory,Surface,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 12 21
27,Investigative,Exploratory,Surface,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
27,Investigative,Exploratory,Surface,4,cross,4,4,0,3,2,1,1,0.600000,0.400000,0.750000,1 11 17 24,1 11 17 27
27,Investigative,Exploratory,Surface,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
27,Investigative,Exploratory,Surface,8,cross,8,8,0,6,4,2,2,0.600000,0.400000,0.750000,1 3 10 12 15 17 19 22,1 3 10 12 15 17 21 25
27,Investigative,Exploratory,Shallow,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
27,Investigative,Exploratory,Shallow,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
27,Investigative,Exploratory,Shallow,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
27,Investigative,Exploratory,Shallow,2,cross,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,1 18,1 17
27,Investigative,Exploratory,Shallow,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
27,Investigative,Exploratory,Shallow,3,cross,3,3,0,1,4,2,2,0.200000,0.800000,0.333333,1 14 22,1 12 21
27,Investigative,Exploratory,Shallow,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
27,Investigative,Exploratory,Shallow,4,cross,4,4,0,3,2,1,1,0.600000,0.400000,0.750000,1 11 17 24,1 11 17 27
27,Investigative,Exploratory,Shallow,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
27,Investigative,Exploratory,Shallow,8,cross,8,8,0,6,4,2,2,0.600000,0.400000,0.750000,1 3 10 12 15 17 19 22,1 3 10 12 15 17 21 25
27,Investigative,Exploratory,Contextual,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
27,Investigative,Exploratory,Contextual,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,1,1
27,Investigative,Exploratory,Contextual,2,same,2,2,0,1,2,1,1,0.333333,0.666667,0.500000,4 23,4 13
27,Investigative,Exploratory,Contextual,2,cross,2,2,0,2,0,0,0,1.000000,0.000000,1.000000,1 16,1 16
27,Investigative,Exploratory,Contextual,3,same,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,4 9 23,4 9 23
27,Investigative,Exploratory,Contextual,3,cross,3,3,0,3,0,0,0,1.000000,0.000000,1.000000,1 11 21,1 11 21
27,Investigative,Exploratory,Contextual,4,same,4,4,0,2,4,2,2,0.333333,0.666667,0.500000,4 9 23 31,4 6 9 13
27,Investigative,Exploratory,Contextual,4,cross,4,4,0,4,0,0,0,1.000000,0.000000,1.000000,1 7 15 18,1 7 15 18
27,Investigative,Exploratory,Contextual,8,same,8,7,-1,7,1,0,1,0.875000,0.125000,0.875000,4 6 9 13 23 28 31 34,4 6 9 13 23 28 31
27,Investigative,Exploratory,Contextual,8,cross,8,8,0,8,0,0,0,1.000000,0.000000,1.000000,1 2 3 7 10 11 15 16,1 2 3 7 10 11 15 16
27,Investigative,Exploratory,Analogical,1,same,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,4,4
27,Investigative,Exploratory,Analogical,1,cross,1,1,0,1,0,0,0,1.000000,0.000000,1.000000,3,3
